37.55574502,127.0772053,4404
37.53282966,127.0862678,5598
37.55876456,127.0761833,13119
37.55246772,127.0717793,24042
37.55574547,127.0784163,32571
37.55747196,127.077965,23295
37.55712739,127.0788407,26370
37.5437046,127.0700095,38394
37.53930273,127.0625733,19392
37.54312932,127.0679005,24381
37.54815646,127.1074584,11835
37.54434307,127.1048219,498
37.54020223,127.0947099,21771
37.54295402,127.0708109,60873
37.54152712,127.0703986,44898
37.54028093,127.0677662,102597
37.54044971,127.0697444,59940
37.53983998,127.0712683,86214
37.53947407,127.0671426,71235
37.53809902,127.0825487,7854
37.53850962,127.0878619,37578
37.53726557,127.0854556,20955
37.53601218,127.0749252,25311
37.5379681,127.0830934,43617
37.56342615,127.0812081,41874
37.54819073,127.0721606,27414
37.55719125,127.0777873,28602
37.5561055,127.0795211,45222
37.5482901,127.0721933,29361
37.57608774,127.0384512,33093
37.59135453,127.0499633,15741
37.57618187,127.0556921,10035
37.57875777,127.0499422,8976
37.57868287,127.0495922,34953
37.5833528,127.0532691,21675
37.59328366,127.0579446,13158
37.5896097,127.0604933,38034
37.58275995,127.0682218,20064
37.59611158,127.0679874,1425
37.57399345,127.0717386,13080
37.56868816,127.0696876,13365
37.57501108,127.0501483,8910
37.57632883,127.045954,4023
37.57219797,127.0476822,4314
37.56940088,127.0573059,12903
37.57940631,127.029974,3516
37.57868582,127.0410444,32688
37.58085198,127.068506,10557
37.58809902,127.0373909,9285
37.59169994,127.0403113,7596
37.56668578,127.0535594,59670
37.58290218,127.040979,5304
37.57932808,127.0729404,3411
37.58261613,127.0445944,36747
37.57365167,127.0380524,1353
37.58870625,127.056802,3654
37.59613873,127.0611813,63669
37.59280474,127.0657073,7404
37.59251562,127.0690287,8163
37.57798361,127.025713,10743
37.5845875,127.0365983,3774
37.57086637,127.0269264,5286
37.58383513,127.0527422,10140
37.57442401,127.0499746,6522
37.5784995,127.0336652,6849
37.57913077,127.0392499,96225
37.57932835,127.0413871,70068
37.57667388,127.0253225,14922
37.57598884,127.0263843,12735
37.57563172,127.0311664,5169
37.57517066,127.032078,3558
37.57452263,127.0266864,9639
37.57365158,127.0303317,4437
37.56300621,127.0644496,12936
37.58620545,127.0607059,7188
37.56613874,127.0538832,56811
37.57802269,127.0904595,7002
37.58089599,127.0798613,2583
37.59063842,127.0976435,11520
37.58286522,127.0933104,11364
37.58139669,127.0886522,32391
37.58774284,127.0855177,12075
37.59060929,127.0775563,10575
37.59829056,127.0769632,19911
37.59321367,127.0741497,16788
37.6052366,127.097807,13218
37.60267301,127.077396,9348
37.60791938,127.0765384,7383
37.6104666,127.0761898,9273
37.61219531,127.0771765,61287
37.6158585,127.0778108,9162
37.61534552,127.0755857,9870
37.58395934,127.0798349,6660
37.59228826,127.0837296,11769
37.59504557,127.0942497,10923
37.59477603,127.0861677,70458
37.58121898,127.0843181,14055
37.5970267,127.0882465,44064
37.59761839,127.1007754,12039
37.61718968,127.086777,3228
37.61815145,127.0888042,4200
37.60423315,127.0741151,2907
37.60214085,127.0796336,33012
37.59410556,127.0833676,8217
37.5939622,127.0834712,11454
37.58148849,127.0807371,12453
37.59971577,127.0783159,12819
37.60146663,127.0786793,26775
37.59645519,127.0784693,2865
37.58862286,127.0956524,5367
37.58613401,127.0942218,15291
37.58832741,127.0935499,984
37.58718278,127.0946847,3273
37.58913131,127.0879578,72699
37.58984331,127.0903157,27258
37.58341869,127.0867934,13479
37.57998655,127.0880694,18009
37.57924461,127.0865047,49743
37.59303555,126.9972077,5949
37.58895653,127.0168059,17508
37.58461163,127.0198295,19845
37.60525769,127.0115742,32607
37.60319443,127.013742,7578
37.59454742,127.0162568,22410
37.60529381,127.0267612,26859
37.60230839,127.024218,35460
37.60221873,127.025363,43419
37.60155946,127.0328461,65307
37.60064412,127.0332996,25944
37.59519696,127.0360085,19290
37.61544929,127.0511973,8049
37.60242848,127.042178,16626
37.60833389,127.0526694,5274
37.6115611,127.0584843,13419
37.61482506,127.0587603,6228
37.61046802,127.022673,3243
37.60694385,127.0613853,9327
37.61384345,127.0442517,4317
37.61914468,127.0446369,8385
37.60969393,126.9969954,1830
37.60668027,127.0365059,31662
37.59801758,127.0218167,10722
37.58902934,127.0190583,2301
37.6092882,127.0661354,20556
37.58664324,127.0301631,37023
37.60194773,127.01984,9540
37.61194183,127.0081671,6258
37.61105099,127.0634517,6960
37.60549833,127.0462951,22353
37.60520609,127.0358341,8289
37.6198914,127.0534403,6561
37.59728515,127.0390505,7392
37.59458693,127.0188381,6189
37.59352849,127.0183311,183168
37.5869929,127.0158014,2028
37.59316567,127.0158786,22305
37.59285341,127.0173322,119325
37.61276535,127.0569626,2778
37.61351965,127.0577687,2388
37.60218237,127.0429399,5163
37.60062352,127.0362896,14874
37.6480686,127.0140554,22812
37.64276267,127.0109642,13479
37.64253758,127.0163721,17817
37.66062588,127.0136854,11205
37.62266165,127.0197266,11313
37.62228803,127.0279331,12678
37.61778365,127.0214898,14598
37.61479021,127.0299789,59070
37.6119282,127.0303785,56115
37.63403376,127.0144448,26367
37.63218355,127.0238275,45153
37.63872786,127.0263479,51195
37.63265099,127.0390598,10146
37.62875289,127.0439135,1101
37.63718637,127.0240793,126267
37.61742336,127.0291405,10911
37.64456636,127.0230536,5889
37.62445925,127.0268059,55326
37.64052759,127.0260638,32118
37.64617578,127.0075307,7218
37.63637241,127.0280782,14532
37.62439548,127.027815,48933
37.62395514,127.0279567,28845
37.62275708,127.0279949,9834
37.61515345,127.0292266,72090
37.61218753,127.0334333,12828
37.62554207,127.0346765,2697
37.62656405,127.0340402,3102
37.64325813,127.0034563,1101
37.64231345,127.0057578,822
37.63935801,127.0240962,7563
37.63967794,127.0235595,9636
37.63863997,127.0244342,51864
37.64440033,127.0324269,9450
37.64562574,127.0501676,10047
37.65367215,127.0501898,30849
37.6536261,127.0500657,16617
37.68315405,127.0457439,9681
37.68747855,127.0434662,1578
37.67221009,127.043957,10908
37.67182604,127.0466031,10401
37.67619865,127.0446994,7458
37.66129706,127.0349164,8616
